ending	size	none	gzip	bzip2	lzma	snappy	deflate	lz4	lz4hc	pfor
flags	29	366	142362	1074852	1048868	39524	31839	22690	141997	1626002
scala	357	0	185180	832214	4353570	45014	49406	35865	118940	1694072
scala	66	366	79781	674481	735232	19030	27082	25252	109059	1501572
check	39	0	126260	768169	947129	20861	30010	32205	169809	1196353
flags	29	0	84905	973844	535413	34767	21592	25251	127357	2187398
scala	2576	0	243736	1688216	2125184	37695	137970	45380	270085	1326273
scala	167	366	128089	1008977	1147679	35499	42452	37695	200552	1419229
check	6	366	160294	1081805	554443	25252	31473	27448	115280	1913287
flags	16	0	186279	492595	709981	43916	44282	9516	149316	1549514
scala	663	0	159562	1044842	982262	38427	59287	151145	158099	1509624
scala	92	0	138337	843559	963597	13541	40257	25252	195428	1091320
check	10	0	138336	950422	440993	38426	39890	13541	81245	2149338
scala	454	0	157366	554077	1138897	21226	89663	19031	173104	1210261
scala	86	732	107595	528460	623611	21226	31107	37329	130651	1052894
check	4	0	149316	831848	828189	23788	25984	19397	110889	1500474
scala	1819	366	192865	1722251	1613193	45380	104667	41354	172738	1949884
scala	375	366	107961	1049599	987751	48674	47576	21592	227633	1396539
check	15	366	133213	788298	406226	32937	38426	20128	120404	1719323
scala	282	366	149681	933587	1490592	34035	57457	42818	203845	1990141
scala	72	0	133213	1107423	920047	23056	99543	36963	163222	1874860
check	3	366	176397	652523	740722	28546	29278	20860	100642	1957569
scala	251	0	116012	503208	1038254	31473	47210	29277	163222	1428378
scala	671	366	141630	1052162	1519504	39524	56359	38793	103935	1518406
xml	89	366	114182	511259	2530311	278137	31108	24886	123331	644106
flags	10	366	76854	481250	386463	28912	22325	9515	76122	1031301
scala	66	0	244834	471002	1064604	25618	161026	23422	99544	1714566
check	24	0	66240	790128	475394	16469	21958	15736	76487	951154
scala	355	0	108693	756825	818307	775489	41355	119672	140898	6220746
scala	858	0	140898	945298	906140	38061	70632	32937	584819	1095712
xml	93	366	166516	829653	902114	17566	40622	24154	496620	3560149
flags	10	0	88199	500646	651059	20494	24520	9150	136140	5693750
scala	58	366	53065	5588350	467708	30742	23788	29643	82343	1314196
check	64	0	78684	567985	671188	15005	30010	15005	170541	939078
scala	251	0	68436	1383730	944567	27447	36963	22324	791958	5751939
scala	579	0	152243	988483	988117	31107	70632	47576	98446	927366
xml	95	366	189572	690584	881986	20860	51235	30010	120038	1330298
flags	10	0	91858	579696	741088	28546	69900	13175	115647	1148411
scala	66	0	199087	619952	790128	25618	96616	18299	128821	8789850
check	20	0	68802	605679	636054	19762	23422	21592	69534	5487343
check	3409	0	206041	1840459	2677065	51236	120769	41720	238246	1296995
scala	1223	0	126992	1415936	1026177	137239	163223	8813638	203845	2441014
flags	10	366	111255	1680531	359016	31108	38426	31839	83441	1682360
scala	347	0	125161	752798	921511	35499	48308	15737	105399	2106153
scala	686	0	131383	2107251	685826	32205	60751	23788	83075	1243930
xml	100	366	64045	763412	1103764	9149	54163	19763	163222	1783368
scala	58	366	88198	9114464	6953782	13541	24154	15005	88930	1303216
check	14	0	57457	598726	691316	18299	19030	13175	86369	1182081
scala	5439	0	816477	1970745	5138940	52333	200185	56359	248859	1799837
scala	5448	366	242271	2459679	8704945	68070	187011	70266	251421	1033497
flags	16	0	78318	1060945	1623805	13907	19396	15737	465512	626174
scala	428	732	105033	711078	2021980	23788	46844	43916	132847	1214286
scala	1962	732	200551	1392513	5219088	32572	105765	38426	757190	2296457
scala	164	0	171640	7464675	487837	30741	40623	32571	73194	1135603
scala	1340	0	243736	945298	1361039	39525	93688	40988	165052	1275768
check	678	0	105765	920779	1025812	83441	49406	31840	181887	1528653
scala	896	0	141631	1156462	754629	32571	76488	36231	83441	1572936
check	40	366	734134	368165	1455094	39158	33669	13174	104301	1447043
scala	270	0	68071	615194	3645420	20494	36597	13540	163589	892965
check	3	0	62947	712908	1536705	17933	24520	15005	499548	726815
scala	150	0	121136	899186	391221	15005	36231	53798	63678	1047038
check	9	0	81245	325347	523702	13907	25251	6954	143460	1490593
scala	112	366	78683	584819	880156	40257	47210	20495	118574	1880716
check	3	0	63679	1153170	556274	15004	18298	9515	144192	604947
scala	212	0	116745	787932	416473	19763	38061	42818	59653	1498645
check	12	0	130285	286920	690218	25252	30741	8417	124430	1433135
scala	377	731	204943	610071	698269	21958	55628	30741	105033	5134183
check	38	0	91858	801472	793056	12077	34401	27447	174568	1320783
scala	212	0	115281	752799	1047038	25618	41721	24886	118208	1932684
check	12	0	124795	778416	864786	31839	30741	18664	115280	5356326
scala	107	0	520043	660209	957010	40989	38061	20861	133944	1038254
check	299	366	105765	614097	1201111	34401	40989	17933	196159	6232822
scala	547	0	86003	1070094	1083269	18664	54896	125162	85271	1285284
check	342	366	193964	587015	836971	22690	50870	38427	95518	1815939
scala	3049	0	255447	1675041	2019052	61483	148584	66972	146753	984823
check	415	0	144924	1205137	866615	35865	47576	36963	170908	1018492
scala	2939	0	197989	1959399	2333054	49040	139068	50869	246663	2090051
check	1433	366	128455	1085098	869909	27082	72462	31108	110889	973844
scala	4644	366	259107	2023078	3010829	48674	196159	82709	331934	1228192
check	6	0	162124	572376	370361	15737	30741	13175	58555	789395
scala	440	0	156269	496620	646667	44648	47576	17932	120770	1071924
scala	267	0	75024	649595	623245	16469	40256	18298	111621	847585
check	48	732	100275	507965	605679	19396	25984	35499	113817	1001292
scala	1292	366	152975	1218677	1529751	28546	78683	29643	196525	1522798
check	132	366	105033	925170	845024	39525	27814	35499	132115	5499419
scala	442	0	181520	985189	562495	19030	62581	30009	110888	1404956
scala	5079	0	250323	2207527	3730691	63313	184448	48673	373654	1391781
scala	2975	366	151878	1756653	2135431	48308	124795	36231	219216	904676
check	180	0	66973	744015	750237	13907	30376	29643	146022	1533411
scala	2866	0	237880	1579157	2191790	37329	116744	53065	174933	1686386
check	1363	0	174201	994338	1463877	26716	97348	25618	158831	1693340
scala	13078	366	703027	3595282	8848038	161758	654719	273745	626905	1514381
check	109	366	72462	461853	417571	16835	25984	16102	65875	714372
scala	2120	366	149316	1109253	3235168	30009	105765	34035	146022	779881
check	60	0	79415	663502	399273	17567	24520	15005	78318	1329932
scala	301	0	96982	513089	582989	17932	42087	16469	90028	739258
scala	147	0	87832	420499	405494	16468	32937	16469	75755	1445945
scala	1284	731	155537	941273	988483	60751	84173	43916	163222	838801
check	5	366	92590	915289	856002	4026	28546	21592	166150	6297964
check	9	0	151877	747309	1273939	22690	28911	12443	2173857	1494618
scala	417	366	110889	810622	1101933	50504	52333	38426	192134	1630027
check	27	0	115281	886011	892599	32205	30742	35133	110889	1857294
scala	778	366	195427	971282	1020688	40623	59287	39891	170176	1571838
scala	288	0	154805	927732	9386380	37329	50138	24520	92957	1318953
check	30	0	59288	528460	564690	41721	21958	16469	131749	2303776
scala	1012	0	144558	1087294	1402394	23056	68803	55993	246298	1094614
scala	813	0	268622	731206	1017394	23056	99178	25252	110888	624344
scala	3542	0	221777	1638079	1965255	76487	180057	43917	135408	5500884
scala	258	0	99909	437333	985190	17567	39891	19030	87833	2130673
check	18	0	62215	1082171	1238806	18299	19030	12443	141996	2083829
flags	9	366	91126	1200013	731207	13175	19762	27448	125162	603849
scala	342	366	107595	898455	425256	26350	99909	35865	65875	1953178
check	27	0	179690	318027	928464	24520	32206	12443	156269	10732780
scala	490	0	86368	7597155	761582	41721	47210	35133	128821	11118878
scala	1150	366	140532	1459852	1905236	29278	86003	50504	189938	1184643
check	235	0	133945	4024930	617024	14273	38061	28545	82709	2450896
flags	38	0	107961	1040816	620318	24520	21958	28546	154073	7381600
scala	386	0	131383	787931	699001	23422	54895	28546	72096	823797
scala	1303	366	148583	889671	884913	36963	79781	43550	191402	1238440
check	281	366	102471	1102300	777319	79415	38427	31108	138336	1441919
scala	2512	0	819771	1413373	2132502	47210	109424	42452	212994	1825820
scala	1362	0	140532	1425450	1412275	24886	80879	28545	166150	3717150
check	53	0	121136	542733	647034	18298	24886	11345	113084	883450
scala	2232	0	151145	1393977	1866810	45015	105033	60019	111255	1728473
scala	197	366	94786	803668	1315293	15005	41355	28911	195428	1038255
check	462	366	136507	851245	852343	28179	47210	31474	93688	1065703
scala	1302	0	181886	927732	1085098	49406	77952	30376	91492	1970012
check	12070	366	341449	2732693	3704341	57823	223241	47576	1022152	1037523
scala	9668	0	376948	2910188	3695557	44282	212262	52334	387928	922975
check	5	732	69169	421962	666796	164686	18299	20860	117476	1850341
scala	208	366	101008	1015930	913459	20860	37329	43184	171274	4960713
check	18	366	139800	1123526	578597	24154	27081	20128	150047	1864248
scala	23149	366	947860	5869781	13929522	189206	827456	212262	1206600	1930488
scala	383	0	86735	976406	563226	25984	43550	24154	82709	1306144
check	36	366	278503	453070	479054	13175	23056	18664	66607	624709
scala	3339	366	225071	1477051	2595088	43551	169810	42087	157733	2063334
check	49	366	85270	402932	453802	28546	24520	13175	137971	1316757
scala	834	0	91126	1083635	954814	26716	60019	25618	93689	683265
check	860	0	141630	685827	616659	28911	54895	19031	123698	1255640
scala	19024	366	887109	4987795	14368684	154805	961035	211165	873568	1124257
check	418	0	88931	516016	613365	15737	47576	16469	89663	845754
scala	2062	0	162124	1206601	1218678	36596	106131	40623	147851	3209185
scala	3040	0	199819	1605873	5107101	32205	122599	36231	159563	711444
check	111	366	71364	485275	387561	22690	26350	17566	63312	722789
scala	923	366	148583	931758	6315166	26716	73926	42086	94786	1453996
check	8	366	117476	543831	957742	19763	24520	13175	148949	1437161
scala	266	366	83441	1063507	909800	33669	39891	22690	201283	1635151
check	612	0	238246	958107	1118402	28180	60385	31107	93688	1195988
scala	658	0	125527	1075949	999462	32937	60385	35133	146387	1328835
scala	3333	0	1156829	1626002	2467365	52333	132115	42453	211897	6074724
check	44	0	111987	1047404	461853	23422	37695	23422	66606	955912
scala	278	0	130285	475760	739624	14638	213360	31840	167614	1212456
check	474	366	101373	1904870	887842	355722	51236	18665	146022	5084777
scala	207	366	121136	1031667	1053260	25252	135775	40989	113817	1682361
check	350	0	174202	1081074	748773	17932	45746	47210	203113	1221971
flags	21	0	119306	936515	750237	32205	25983	12077	208602	4512767
scala	1077	366	154439	1252347	712542	44283	108327	40989	79415	1385560
check	350	366	148583	449776	847951	39159	51602	14638	71364	1654913
flags	19	0	54896	365237	698635	27814	19762	9515	84539	1955740
scala	1365	366	199088	1159756	1487665	24886	108692	34401	191402	663502
scala	9776	732	435503	3135625	12261799	89296	382804	113817	644838	871373
check	866	0	93322	974943	869909	19031	60019	24886	144558	937613
flags	29	0	93688	563227	540170	16469	31839	21958	101740	2051257
scala	1130	366	175666	896259	1019591	42087	77586	38792	98080	2551538
check	3	0	66607	395979	538707	36963	30742	14273	78683	970551
scala	444	0	162856	514187	6514618	29643	51602	21226	127357	2210088
check	1517	0	144558	1109619	1051430	43916	89662	51602	142362	868079
scala	534	0	158465	610803	789395	20860	60751	50869	128821	720594
check	22	0	66241	563227	379876	35133	21593	20860	133579	1112913
scala	330	366	241174	818307	853441	24886	49040	20128	113451	1007513
check	39	365	87101	643740	528460	20861	22691	12809	343280	1230754
scala	333	0	211165	684729	800741	17567	42819	23788	112352	652157
check	46	366	94786	686559	419035	15004	31473	17201	76122	750969
scala	836	0	143094	665332	732304	23788	71364	20860	152976	1131943
scala	7362	366	371459	2724275	5279838	87101	473565	127723	413912	1454727
check	102400	732	4955956	39561276	68524448	2222532	3645053	594334	4670134	2494813
check	59468	0	2209722	15900266	48975469	203845	2199841	325347	3699949	1469000
scala	1826	0	160660	1112181	1063873	33303	97348	33303	108326	545294
scala	2477	0	162856	9778333	1327737	36231	115646	41720	109791	548587
check	13	0	70632	278868	309976	14638	19763	10247	51602	565789
scala	65	0	63679	302656	398541	28179	25252	11345	68437	787566
scala	411	0	86003	612999	748042	17567	44282	23788	129188	592871
check	23	366	88199	986287	328274	12809	20494	13907	63679	647033
scala	576	0	423426	527728	524800	23422	53066	20860	72096	775855
check	817	0	97347	607143	1013369	20494	51602	19397	83807	750603
scala	1567	0	121867	910898	902846	25618	75756	26716	94420	606777
check	96	0	76122	331934	513820	14639	27814	14273	69900	699368
scala	805	0	106863	718764	633859	22324	62215	38427	83441	572741
check	11	366	45747	310708	371459	15371	20129	6953	68803	831116
scala	692	0	95518	569448	2074314	20860	56725	21592	83807	1119866
check	94	0	74658	656183	419400	13907	27814	23788	87833	718764
scala	835	366	126992	687290	613364	22324	62947	27814	77220	596164
check	11	366	64411	298997	296801	20128	21227	7685	57092	874667
scala	690	366	94786	587747	778783	27813	56725	19763	78317	1050332
check	94	366	87100	742918	2839921	19396	37695	39525	195427	1123891
scala	829	731	145655	1138164	1269913	35499	73926	36231	246297	1819599
check	11	366	80513	974210	969452	22690	24154	17566	152975	1347133
scala	684	366	215922	921511	1288578	33303	62946	34767	194329	1970744
check	106	0	88198	657647	872105	36963	32205	84904	140532	1741648
scala	1598	366	165784	1220141	2685848	43916	87832	39525	176397	2269010
check	200	0	185180	723521	746578	35865	44282	15370	116378	2207893
scala	1824	0	126992	1348231	1598919	51967	119672	54164	127723	1044477
check	202	366	109425	826725	4288794	19762	35133	34036	167980	1307242
scala	1972	366	231659	1235146	4686968	29644	437699	30010	218484	929928
check	203	0	92591	997999	544197	32571	34035	43916	148218	1330298
scala	1910	0	239344	1448140	1593064	33304	105399	47942	116379	1868640
check	201	0	261668	435504	798179	41354	39891	18298	1575497	1064971
scala	1809	0	181155	1891329	1369091	35865	87832	59653	170542	1407152
check	202	0	148584	1701391	421597	16469	36597	651059	120404	1366895
scala	1865	0	163222	1147314	1949518	47576	91492	30742	158099	1167076
check	203	0	103203	570547	2383191	30742	40623	15005	76121	986288
scala	1844	0	145656	1363236	1390683	38793	103569	27447	144558	1825821
check	1261	0	128821	946763	1182813	46478	72828	57091	131017	1582085
scala	653	0	159196	1018493	2200207	45380	294239	25984	148218	1081073
java	96	0	96250	519677	383902	83075	35133	88931	62947	970185
scala	726	0	125894	936149	730840	32938	54164	21592	132481	1736890
check	247	732	90029	479054	854905	20860	36231	18298	94054	585185
check	25	0	81611	594334	466611	18299	20495	25618	119306	993972
scala	653	0	218117	1323710	2848339	22691	54529	39159	152975	1247224
check	288	366	239344	701929	626174	30376	39525	24520	112719	6916453
scala	505	0	154439	858563	2979722	19396	77586	24886	324615	3972596
check	7	0	124063	632761	1017028	24154	40257	16103	173469	1348596
scala	432	0	135408	1134871	1337984	28545	46478	31107	110157	2047598
check	7	366	145656	484543	1646130	18664	422695	11711	97348	1143288
scala	432	0	110522	5041592	649229	23056	66607	42818	139069	1137799
check	6	366	98446	400004	546759	14639	25618	7319	98080	1025811
scala	409	366	86735	779880	490033	34767	45380	22324	192499	1208064
check	13	0	62215	586283	528459	16103	20128	18665	102106	893697
scala	448	0	136506	846487	561031	19030	47942	45380	117842	805133
check	57	0	83807	531021	577866	29643	36597	19031	131017	1365798
scala	285	732	93688	682533	666064	20129	41721	38792	94786	944932
scala	1431	366	173104	1802399	4790903	24886	86003	429648	114548	1219044
check	36	366	177129	1358112	723521	39159	24886	16834	138336	1119500
scala	565	0	266426	1120598	650327	32937	303754	49040	99910	875764
java	1280	366	180423	968721	2314390	31839	82343	38061	161027	1724447
java	835	0	143825	1550612	1503035	36231	62581	41720	214092	3690434
java	536	0	189938	1078146	973844	28911	59653	27448	1016297	1136335
java	55	0	78683	592138	645570	36597	27082	19763	99543	2241196
scala	207	0	183350	964329	1013735	22324	40989	62947	87101	1310536
check	814	366	397076	1170735	1376044	38793	88564	52699	158831	7544456
java	48	366	121136	721325	490764	31839	33303	18664	78318	1719324
scala	390	366	93688	493693	945664	34401	47210	18664	174202	1306510
check	22	366	2778439	907604	655085	16468	19763	28545	112719	7842721
check	5369	0	312538	8939531	2549342	55627	258008	64045	230560	920778
scala	4502	0	2479441	2247051	2386486	47942	244102	68802	180423	1152803
